1.5	0	0
1.485177	0.003693	0
1.4703465	0.0073365	0
1.455507	0.010929	0
1.44066	0.014472	0
1.4258055	0.0179655	0
1.410942	0.021411	0
1.3960725	0.02481	0
1.3811955	0.0281595	0
1.366311	0.031464	0
1.351419	0.034722	0
1.336521	0.0379335	0
1.3216155	0.0411	0
1.306704	0.0442215	0
1.291785	0.047298	0
1.27686	0.050331	0
1.261929	0.053319	0
1.2469905	0.0562635	0
1.2320475	0.0591645	0
1.217097	0.0620205	0
1.2021405	0.0648345	0
1.1871795	0.067605	0
1.172211	0.070332	0
1.157238	0.073017	0
1.142259	0.0756585	0
1.127274	0.078255	0
1.112283	0.080811	0
1.0972875	0.083322	0
1.0822875	0.0857895	0
1.0672815	0.0882135	0
1.0522695	0.0905925	0
1.037253	0.0929295	0
1.022232	0.09522	0
1.0072065	0.097467	0
0.992175	0.099669	0
0.9771405	0.1018245	0
0.9621	0.103935	0
0.947055	0.1059975	0
0.9320055	0.1080135	0
0.9169515	0.109983	0
0.9018945	0.111903	0
0.8868315	0.1137735	0
0.8717655	0.115596	0
0.856695	0.117366	0
0.8416215	0.1190865	0
0.8265435	0.1207545	0
0.8114625	0.1223685	0
0.796377	0.1239285	0
0.7812885	0.1254345	0
0.766197	0.1268835	0
0.751101	0.1282755	0
0.7360035	0.129609	0
0.7209015	0.1308825	0
0.705798	0.132096	0
0.69069	0.1332465	0
0.6755805	0.1343325	0
0.6604695	0.1353525	0
0.645354	0.1363065	0
0.6302385	0.13719	0
0.61512	0.1380045	0
0.6	0.1387455	0
0.584727	0.1394025	0
0.5694495	0.1399605	0
0.5541705	0.140418	0
0.53889	0.1407735	0
0.5236065	0.141024	0
0.508323	0.1411665	0
0.493038	0.141198	0
0.477753	0.141117	0
0.4624695	0.1409205	0
0.4471875	0.1406025	0
0.4319085	0.140163	0
0.416631	0.139596	0
0.401358	0.1388985	0
0.3860895	0.1380645	0
0.3708255	0.1370925	0
0.355569	0.135975	0
0.34032	0.1347075	0
0.3250785	0.1332825	0
0.3098475	0.131697	0
0.2946285	0.1299405	0
0.27942	0.128007	0
0.2642265	0.1258875	0
0.2490495	0.123573	0
0.233889	0.12105	0
0.218748	0.1183065	0
0.2036295	0.115329	0
0.188535	0.112101	0
0.173469	0.1086	0
0.158433	0.1048035	0
0.143433	0.1006815	0
0.1284735	0.0961965	0
0.113559	0.0913035	0
0.0987	0.0859395	0
0.0839055	0.0800205	0
0.0691905	0.073428	0
0.0545745	0.065976	0
0.040095	0.057357	0
0.025815	0.0469725	0
0.0118995	0.0332745	0
0	0	0
0.0181005	-0.030312	0
0.034185	-0.0411225	0
0.049905	-0.0486945	0
0.0654255	-0.054576	0
0.0808095	-0.0593655	0
0.0960945	-0.0633705	0
0.1113	-0.066777	0
0.126441	-0.0697035	0
0.1415265	-0.072234	0
0.156567	-0.0744315	0
0.171567	-0.076341	0
0.186531	-0.078	0
0.201465	-0.0794385	0
0.2163705	-0.080679	0
0.231252	-0.081744	0
0.246111	-0.08265	0
0.2609505	-0.0834105	0
0.2757735	-0.0840375	0
0.29058	-0.0845445	0
0.3053715	-0.0849405	0
0.3201525	-0.0852345	0
0.3349215	-0.0854325	0
0.34968	-0.085545	0
0.364431	-0.085575	0
0.3791745	-0.08553	0
0.3939105	-0.0854145	0
0.408642	-0.085236	0
0.423369	-0.084996	0
0.4380915	-0.0847005	0
0.4528125	-0.0843525	0
0.4675305	-0.083958	0
0.482247	-0.083517	0
0.496962	-0.0830355	0
0.511677	-0.0825165	0
0.5263935	-0.0819615	0
0.54111	-0.0813735	0
0.5558295	-0.0807555	0
0.5705505	-0.0801105	0
0.585273	-0.07944	0
0.6	-0.0787455	0
0.61488	-0.078021	0
0.6297615	-0.0772575	0
0.644646	-0.0764565	0
0.6595305	-0.0756195	0
0.6744195	-0.074748	0
0.68931	-0.0738465	0
0.704202	-0.072912	0
0.7190985	-0.0719505	0
0.7339965	-0.070959	0
0.748899	-0.069942	0
0.763803	-0.068901	0
0.7787115	-0.0678345	0
0.793623	-0.0667455	0
0.8085375	-0.0656355	0
0.8234565	-0.0645045	0
0.8383785	-0.0633525	0
0.853305	-0.0621825	0
0.8682345	-0.060996	0
0.8831685	-0.05979	0
0.8981055	-0.058569	0
0.9130485	-0.057333	0
0.9279945	-0.0560805	0
0.942945	-0.0548145	0
0.9579	-0.053535	0
0.9728595	-0.0522405	0
0.987825	-0.0509355	0
1.0027935	-0.049617	0
1.017768	-0.0482865	0
1.032747	-0.0469455	0
1.0477305	-0.0455925	0
1.0627185	-0.0442305	0
1.0777125	-0.0428565	0
1.0927125	-0.041472	0
1.107717	-0.040077	0
1.122726	-0.038673	0
1.137741	-0.0372585	0
1.152762	-0.0358335	0
1.167789	-0.0343995	0
1.1828205	-0.032955	0
1.1978595	-0.0315015	0
1.212903	-0.0300375	0
1.2279525	-0.0285645	0
1.2430095	-0.0270795	0
1.258071	-0.0255855	0
1.27314	-0.024081	0
1.288215	-0.0225645	0
1.303296	-0.021039	0
1.3183845	-0.0195	0
1.333479	-0.0179505	0
1.348581	-0.016389	0
1.363689	-0.014814	0
1.3788045	-0.013227	0
1.3939275	-0.0116265	0
1.409058	-0.010011	0
1.4241945	-0.008382	0
1.43934	-0.006738	0
1.454493	-0.005079	0
1.4696535	-0.0034035	0
1.484823	-0.00171	0
1.5	0	0
